´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-01,0.6643,0.6643,0.6716,0.6483,0.6545,6927700,37060389.1,-0.0098,-1.476,5.3496,3.012,1228200000,N/A,3353520000,230000000,0,628000000,27.425,6.6695,1.4021,10.3227,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-02,0.6545,0.6606,0.6643,0.6532,0.6569,4810900,25847832.9,0.0025,0.3745,5.3728,2.0917,1232800000,N/A,3366080000,230000000,0,628000000,27.5277,6.6945,1.4073,10.3613,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-05,0.6569,0.6569,0.6741,0.6569,0.6692,2851700,15481060.1,0.0123,1.8657,5.4287,1.2399,1255800000,N/A,3428880000,230000000,0,628000000,28.0413,6.8194,1.4336,10.5546,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-06,0.6692,0.6667,0.6974,0.6667,0.69,13650600,76394364.8,0.0208,3.1136,5.5964,5.935,1294900000,N/A,3535640000,230000000,0,628000000,28.9143,7.0318,1.4782,10.8833,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-07,0.69,0.6863,0.7035,0.6765,0.6998,8589400,48552174.8,0.0098,1.421,5.6526,3.7345,1313300000,N/A,3585880000,230000000,0,628000000,29.3252,7.1317,1.4992,11.0379,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-08,0.6998,0.7697,0.7697,0.6863,0.7206,28115400,166535067,0.0208,2.9772,5.9233,12.2241,1352400000,N/A,3692640000,230000000,0,628000000,18.7062,1.9476,1.5439,11.3665,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-09,0.7206,0.7206,0.7329,0.7035,0.728,14041500,82170032.8,0.0074,1.0204,5.8519,6.105,1366200000,N/A,3730320000,230000000,0,628000000,18.897,1.9675,1.5596,11.4825,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-12,0.728,0.7255,0.7439,0.7182,0.7329,8006000,48005196.8,0.0049,0.6734,5.9962,3.4809,1375400000,N/A,3755440000,230000000,0,628000000,19.0243,1.9808,1.5701,11.5599,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-13,0.7329,0.7353,0.739,0.7194,0.7292,7412100,44026249.4,-0.0037,-0.5017,5.9398,3.2227,1368500000,N/A,3736600000,230000000,0,628000000,18.9288,1.9708,1.5623,11.5019,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-14,0.7292,0.7231,0.7366,0.7145,0.7353,8110400,48168327.8,0.0061,0.8403,5.9391,3.5263,1380000000,N/A,3768000000,230000000,0,628000000,19.0879,1.9874,1.5754,11.5985,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-15,0.7353,0.7353,0.7501,0.7243,0.7415,9637700,58248303.4,0.0061,0.8333,6.0438,4.1903,1391500000,N/A,3799400000,230000000,0,628000000,19.247,2.004,1.5885,11.6952,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-16,0.7415,0.7403,0.7439,0.7329,0.7366,5514000,33136332.7,-0.0049,-0.6612,6.0095,2.3974,1382300000,N/A,3774280000,230000000,0,628000000,19.1197,1.9907,1.578,11.6178,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-19,0.7366,0.7353,0.7353,0.6986,0.7084,7828500,45591304.2,-0.0282,-3.827,5.8238,3.4037,1329400000,N/A,3629840000,230000000,0,628000000,18.388,1.9145,1.5176,11.1732,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-20,0.7084,0.7084,0.717,0.701,0.7108,2893600,16794950.4,0.0025,0.346,5.8042,1.2581,1334000000,N/A,3642400000,230000000,0,628000000,18.4516,1.9211,1.5229,11.2119,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-21,0.7108,0.7133,0.7145,0.701,0.7023,2832000,16371770.5,-0.0086,-1.2069,5.781,1.2313,1317900000,N/A,3598440000,230000000,0,628000000,18.229,1.898,1.5045,11.0766,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-22,0.7023,0.6863,0.7231,0.6716,0.7133,19010100,109111342.9,0.011,1.5707,5.7397,7.604,1455000000,N/A,3654960000,250000000,0,628000000,18.5153,1.9278,1.5281,11.2506,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-23,0.7133,0.7133,0.7231,0.7084,0.7145,4295500,25114170.7,0.0012,0.1718,5.8466,1.7182,1457500000,N/A,3661240000,250000000,0,628000000,18.5471,1.9311,1.5308,11.2699,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-26,0.7145,0.717,0.7219,0.7108,0.7121,4998500,29244653.8,-0.0025,-0.3431,5.8507,1.9994,1452500000,N/A,3648680000,250000000,0,628000000,18.4835,1.9245,1.5255,11.2312,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-27,0.7121,0.7121,0.7219,0.6888,0.7072,4076400,23540234.2,-0.0049,-0.6885,5.7748,1.6306,1442500000,N/A,3623560000,250000000,0,628000000,18.3562,1.9112,1.515,11.1539,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-28,0.7072,0.7059,0.7084,0.6949,0.6974,2378300,13586152.1,-0.0098,-1.3865,5.7125,0.9513,1422500000,N/A,3573320000,250000000,0,628000000,18.1017,1.8847,1.494,10.9993,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-29,0.6974,0.6949,0.7206,0.69,0.7157,2463400,14218147.9,0.0184,2.6362,5.7718,0.9854,1460000000,N/A,3667520000,250000000,0,628000000,18.5789,1.9344,1.5334,11.2892,
000825.SZ,Ì«¸Ö²»Ðâ,1999-04-30,0.7157,0.7145,0.7292,0.7108,0.7268,3445500,20322264.3,0.011,1.5411,5.8982,1.3782,1482500000,N/A,3724040000,250000000,0,628000000,18.8652,1.9642,1.557,11.4632,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-04,0.7268,0.7304,0.7464,0.7268,0.739,4044500,24312036.1,0.0123,1.6863,6.0111,1.6178,1507500000,N/A,3786840000,250000000,0,628000000,19.1833,1.9973,1.5833,11.6565,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-05,0.739,0.7415,0.7452,0.7292,0.7353,2215300,13302305,-0.0037,-0.4975,6.0047,0.8861,1500000000,N/A,3768000000,250000000,0,628000000,19.0879,1.9874,1.5754,11.5985,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-06,0.7353,0.7353,0.7415,0.728,0.7317,2704500,16219994.1,-0.0037,-0.5,5.9974,1.0818,1492500000,N/A,3749160000,250000000,0,628000000,18.9925,1.9775,1.5675,11.5405,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-07,0.7317,0.7329,0.7378,0.7268,0.7353,2816900,16822544.8,0.0037,0.5025,5.972,1.1268,1500000000,N/A,3768000000,250000000,0,628000000,19.0879,1.9874,1.5754,11.5985,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-10,0.7353,0.7353,0.7353,0.7353,0.7353,N/A,N/A,0,0,N/A,N/A,1500000000,N/A,3768000000,250000000,0,628000000,19.0879,1.9874,1.5754,11.5985,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-11,0.7353,0.7072,0.7206,0.6961,0.7157,5951400,34638793.5,-0.0196,-2.6667,5.8203,2.3806,1460000000,N/A,3667520000,250000000,0,628000000,18.5789,1.9344,1.5334,11.2892,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-12,0.7157,0.7255,0.7366,0.7231,0.7255,1993100,11888132.4,0.0098,1.3699,5.9646,0.7972,1480000000,N/A,3717760000,250000000,0,628000000,18.8334,1.9609,1.5544,11.4439,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-13,0.7255,0.7255,0.7304,0.7133,0.7206,2453200,14421468.3,-0.0049,-0.6757,5.8786,0.9813,1470000000,N/A,3692640000,250000000,0,628000000,18.7062,1.9476,1.5439,11.3665,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-14,0.7206,0.7206,0.7317,0.7157,0.7304,7041600,41707641.3,0.0098,1.3605,5.923,2.8166,1490000000,N/A,3742880000,250000000,0,628000000,18.9607,1.9741,1.5649,11.5212,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-17,0.7304,0.7268,0.7304,0.7133,0.728,5801300,34169063.1,-0.0025,-0.3356,5.8899,2.3205,1485000000,N/A,3730320000,250000000,0,628000000,18.897,1.9675,1.5596,11.4825,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-18,0.728,0.7353,0.7353,0.7225,0.7262,4214200,16720584.8,-0.0018,-0.2525,3.9677,1.1238,1481250000,N/A,3720900000,375000000,0,942000000,18.8493,1.9626,1.5557,11.4535,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-19,0.7262,0.717,0.7427,0.717,0.7335,5884400,23447224.1,0.0074,1.0127,3.9846,1.5692,1496250000,N/A,3758580000,375000000,0,942000000,19.0402,1.9824,1.5715,11.5695,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-20,0.7335,0.7298,0.7335,0.7243,0.7262,7676200,30380611.4,-0.0074,-1.0025,3.9578,2.047,1481250000,N/A,3720900000,375000000,0,942000000,18.8493,1.9626,1.5557,11.4535,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-21,0.7262,0.7353,0.7372,0.7262,0.728,7795300,30912261.3,0.0018,0.2532,3.9655,2.0787,1485000000,N/A,3730320000,375000000,0,942000000,18.897,1.9675,1.5596,11.4825,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-24,0.728,0.7298,0.7703,0.717,0.7409,18460000,73543588.5,0.0129,1.7677,3.9839,4.9227,1511250000,N/A,3796260000,375000000,0,942000000,19.2311,2.0023,1.5872,11.6855,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-25,0.7409,0.7464,0.7574,0.717,0.7243,12675000,50537150.7,-0.0165,-2.2333,3.9872,3.38,1477500000,N/A,3711480000,375000000,0,942000000,18.8016,1.9576,1.5518,11.4245,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-26,0.7243,0.7243,0.7427,0.7151,0.7353,18531800,73295997,0.011,1.5228,3.9551,4.9418,1500000000,N/A,3768000000,375000000,0,942000000,19.0879,1.9874,1.5754,11.5985,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-27,0.7353,0.7317,0.7813,0.7243,0.7684,26327400,107890135.1,0.0331,4.5,4.098,7.0206,1567500000,N/A,3937560000,375000000,0,942000000,19.9469,2.0768,1.6463,12.1204,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-28,0.7684,0.7721,0.8144,0.7684,0.8052,33753700,146346932.6,0.0368,4.7847,4.3357,9.001,1642500000,N/A,4125960000,375000000,0,942000000,20.9013,2.1762,1.7251,12.7004,
000825.SZ,Ì«¸Ö²»Ðâ,1999-05-31,0.8052,0.807,0.8457,0.7942,0.8144,44441900,199661462.1,0.0092,1.1416,4.4926,11.8512,1661250000,N/A,4173060000,375000000,0,942000000,21.1399,2.201,1.7447,12.8454,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-01,0.8144,0.8162,0.8199,0.8015,0.8126,11812500,51977334.8,-0.0018,-0.2257,4.4002,3.15,1657500000,N/A,4163640000,375000000,0,942000000,21.0921,2.1961,1.7408,12.8164,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-02,0.8126,0.8144,0.8199,0.7979,0.8052,14260600,62820790.8,-0.0074,-0.905,4.4052,3.8028,1642500000,N/A,4125960000,375000000,0,942000000,20.9013,2.1762,1.7251,12.7004,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-03,0.8052,0.8015,0.8144,0.7997,0.8034,6476800,28364399.1,-0.0018,-0.2283,4.3794,1.7271,1638750000,N/A,4116540000,375000000,0,942000000,20.8535,2.1712,1.7211,12.6714,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-04,0.8034,0.8052,0.8236,0.7942,0.8181,18912300,83618017.7,0.0147,1.8307,4.4214,5.0433,1668750000,N/A,4191900000,375000000,0,942000000,21.2353,2.211,1.7526,12.9033,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-07,0.8181,0.8181,0.8475,0.807,0.8438,22484500,101316963,0.0257,3.1461,4.5061,5.9959,1721250000,N/A,4323780000,375000000,0,942000000,21.9034,2.2805,1.8078,13.3093,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-08,0.8438,0.8457,0.8512,0.8218,0.8438,13802800,62865763.6,0,0,4.5546,3.6807,1721250000,N/A,4323780000,375000000,0,942000000,21.9034,2.2805,1.8078,13.3093,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-09,0.8438,0.842,0.842,0.8144,0.8254,5073400,22689986.3,-0.0184,-2.1786,4.4723,1.3529,1683750000,N/A,4229580000,375000000,0,942000000,21.4262,2.2309,1.7684,13.0193,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-10,0.8254,0.8401,0.8457,0.8144,0.8199,10399700,46741164.1,-0.0055,-0.6682,4.4945,2.7733,1672500000,N/A,4201320000,375000000,0,942000000,21.283,2.2159,1.7566,12.9323,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-11,0.8199,0.8199,0.8199,0.7868,0.796,13464500,58356947.2,-0.0239,-2.9148,4.3341,3.5905,1623750000,N/A,4078860000,375000000,0,942000000,20.6627,2.1514,1.7054,12.5554,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-14,0.796,0.7905,0.8254,0.7905,0.8236,17273900,75297938.8,0.0276,3.4642,4.3591,4.6064,1680000000,N/A,4220160000,375000000,0,942000000,21.3785,2.2259,1.7644,12.9903,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-15,0.8236,0.8273,0.8548,0.8199,0.8291,30772800,139956351.9,0.0055,0.6696,4.5481,8.2061,1691250000,N/A,4248420000,375000000,0,942000000,21.5216,2.2408,1.7763,13.0773,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-16,0.8291,0.8309,0.8585,0.8309,0.8585,16254100,74754814.4,0.0294,3.5477,4.5991,4.3344,1751250000,N/A,4399140000,375000000,0,942000000,22.2851,2.3203,1.8393,13.5413,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-17,0.8585,0.8696,0.8916,0.853,0.864,15169300,71801783.7,0.0055,0.6424,4.7334,4.0451,1762500000,N/A,4427400000,375000000,0,942000000,22.4283,2.3352,1.8511,13.6283,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-18,0.864,0.8732,0.8824,0.8401,0.8512,11020200,50897715,-0.0129,-1.4894,4.6186,2.9387,1736250000,N/A,4361460000,375000000,0,942000000,22.0943,2.3004,1.8235,13.4253,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-21,0.8512,0.8512,0.8971,0.8493,0.8934,19584300,93028222.3,0.0423,4.9676,4.7501,5.2225,1822500000,N/A,4578120000,375000000,0,942000000,23.1918,2.4147,1.9141,14.0922,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-22,0.8934,0.8971,0.91,0.8732,0.9045,13545300,66228285.6,0.011,1.2346,4.8894,3.6121,1845000000,N/A,4634640000,375000000,0,942000000,23.4781,2.4445,1.9377,14.2662,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-23,0.9045,0.9045,0.9504,0.9008,0.9431,22268100,112666838.2,0.0386,4.2683,5.0596,5.9382,1923750000,N/A,4832460000,375000000,0,942000000,24.4802,2.5488,2.0204,14.8751,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-24,0.9431,0.9431,0.9541,0.9137,0.9523,18193500,92489470.2,0.0092,0.9747,5.0837,4.8516,1942500000,N/A,4879560000,375000000,0,942000000,24.7188,2.5737,2.0401,15.0201,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-25,0.9523,0.9523,0.9596,0.9247,0.9284,21810300,111764245.8,-0.0239,-2.5097,5.1244,5.8161,1893750000,N/A,4757100000,375000000,0,942000000,24.0985,2.5091,1.9889,14.6431,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-28,0.9284,0.9247,1.0221,0.9118,1.0221,28887600,151952598,0.0938,10.099,5.2601,7.7034,2085000000,N/A,5237520000,375000000,0,942000000,26.5322,2.7625,2.1898,16.1219,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-29,1.0221,1.0258,1.1251,1.0074,1.1251,33420000,194310336.1,0.1029,10.0719,5.8142,8.912,2295000000,N/A,5765040000,375000000,0,942000000,29.2045,3.0407,2.4103,17.7457,
000825.SZ,Ì«¸Ö²»Ðâ,1999-06-30,1.1251,1.1251,1.1288,1.0129,1.0479,21638800,125636012.6,-0.0772,-6.8627,5.8061,5.7703,2137500000,N/A,5369400000,375000000,0,942000000,27.2003,2.832,2.2449,16.5279,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-01,1.0479,1.0295,1.0387,0.9431,0.9431,16682700,89602729,-0.1048,-10,5.371,4.4487,1923750000,N/A,4832460000,375000000,0,942000000,24.4802,2.5488,2.0204,14.8751,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-02,0.9431,0.9357,0.989,0.9026,0.9743,12909600,66831816.1,0.0313,3.3138,5.1769,3.4426,1987500000,N/A,4992600000,375000000,0,942000000,25.2915,2.6333,2.0874,15.368,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-05,0.9743,0.9743,1.0295,0.9651,0.9817,8316900,44960735.5,0.0074,0.7547,5.4059,2.2178,2002500000,N/A,5030280000,375000000,0,942000000,25.4824,2.6532,2.1031,15.484,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-06,0.9817,0.9743,0.978,0.9173,0.9247,5926200,30229809.6,-0.057,-5.8052,5.101,1.5803,1886250000,N/A,4738260000,375000000,0,942000000,24.003,2.4992,1.9811,14.5851,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-07,0.9247,0.9229,0.9486,0.9008,0.9412,4430000,22356994.2,0.0165,1.7893,5.0467,1.1813,1920000000,N/A,4823040000,375000000,0,942000000,24.4325,2.5439,2.0165,14.8461,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-08,0.9412,0.9468,0.956,0.9339,0.9449,3147100,16190886.7,0.0037,0.3906,5.1447,0.8392,1927500000,N/A,4841880000,375000000,0,942000000,24.528,2.5538,2.0244,14.9041,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-09,0.9449,0.9431,0.9504,0.9192,0.9302,4181500,21253248.2,-0.0147,-1.5564,5.0827,1.1151,1897500000,N/A,4766520000,375000000,0,942000000,24.1462,2.5141,1.9929,14.6721,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-12,0.9302,0.9302,0.9468,0.9192,0.9394,5051200,25703352,0.0092,0.9881,5.0886,1.347,1916250000,N/A,4813620000,375000000,0,942000000,24.3848,2.5389,2.0126,14.8171,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-13,0.9394,0.9431,0.9449,0.9192,0.9247,3488200,17676046.5,-0.0147,-1.5656,5.0674,0.9302,1886250000,N/A,4738260000,375000000,0,942000000,24.003,2.4992,1.9811,14.5851,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-14,0.9247,0.9247,0.9651,0.9247,0.9523,5931300,30582084,0.0276,2.9821,5.1561,1.5817,1942500000,N/A,4879560000,375000000,0,942000000,24.7188,2.5737,2.0401,15.0201,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-15,0.9523,0.956,0.9817,0.9449,0.9725,6993500,36761261.4,0.0202,2.1236,5.2565,1.8649,1983750000,N/A,4983180000,375000000,0,942000000,25.2438,2.6283,2.0835,15.339,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-16,0.9725,0.9725,0.9725,0.9412,0.9541,4125300,21435846.7,-0.0184,-1.8904,5.1962,1.1001,1946250000,N/A,4888980000,375000000,0,942000000,24.7666,2.5786,2.0441,15.0491,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-19,0.9541,0.9431,0.9449,0.921,0.9339,5007279,25363518,-0.0202,-2.1195,5.0653,1.3353,1905000000,N/A,4785360000,375000000,0,942000000,24.2416,2.524,2.0007,14.7301,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-20,0.9339,0.9265,0.9946,0.9247,0.9909,6753500,35307505,0.057,6.1024,5.228,1.8009,2021250000,N/A,5077380000,375000000,0,942000000,25.721,2.678,2.1228,15.629,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-21,0.9909,0.9927,1.0019,0.9688,0.978,6483600,34780676.7,-0.0129,-1.2987,5.3644,1.729,1995000000,N/A,5011440000,375000000,0,942000000,25.3869,2.6432,2.0953,15.426,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-22,0.978,0.978,0.9817,0.9431,0.9449,3585400,18595460.7,-0.0331,-3.3835,5.1864,0.9561,1927500000,N/A,4841880000,375000000,0,942000000,24.528,2.5538,2.0244,14.9041,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-23,0.9449,0.9449,0.9707,0.9339,0.9468,2162600,11194600.3,0.0018,0.1946,5.1765,0.5767,1931250000,N/A,4851300000,375000000,0,942000000,24.5757,2.5588,2.0283,14.9331,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-26,0.9468,0.956,0.9651,0.9468,0.9523,3153700,16353001.4,0.0055,0.5825,5.1853,0.841,1942500000,N/A,4879560000,375000000,0,942000000,24.7188,2.5737,2.0401,15.0201,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-27,0.9523,0.9486,0.9835,0.9394,0.9799,10870200,56319268,0.0276,2.8958,5.1811,2.8987,1998750000,N/A,5020860000,375000000,0,942000000,25.4346,2.6482,2.0992,15.455,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-28,0.9799,0.978,0.978,0.956,0.9578,2705300,14210889.3,-0.0221,-2.2514,5.253,0.7214,1953750000,N/A,4907820000,375000000,0,942000000,24.862,2.5886,2.0519,15.1071,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-29,0.9578,0.967,0.9762,0.9468,0.956,1902000,9887399.3,-0.0018,-0.1919,5.1984,0.5072,1950000000,N/A,4898400000,375000000,0,942000000,24.8143,2.5836,2.048,15.0781,
000825.SZ,Ì«¸Ö²»Ðâ,1999-07-30,0.956,0.9523,0.9835,0.9431,0.9688,6495500,34134763.4,0.0129,1.3462,5.2551,1.7321,1976250000,N/A,4964340000,375000000,0,942000000,25.1483,2.6184,2.0756,15.281,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-02,0.9688,0.9688,0.9835,0.967,0.9688,3471400,18373121.1,0,0,5.2927,0.9257,1976250000,N/A,4964340000,375000000,0,942000000,25.1483,2.6184,2.0756,15.281,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-03,0.9688,0.9743,0.9799,0.967,0.9725,1926000,10172300.5,0.0037,0.3795,5.2816,0.5136,1983750000,N/A,4983180000,375000000,0,942000000,25.2438,2.6283,2.0835,15.339,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-04,0.9725,0.9743,1.0001,0.9688,0.9854,5836700,31128000,0.0129,1.3233,5.3332,1.5565,2010000000,N/A,5049120000,375000000,0,942000000,25.5778,2.6631,2.111,15.542,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-05,0.9854,0.989,1.0185,0.9835,1.0111,6572500,35901510.5,0.0257,2.6119,5.4624,1.7527,2062500000,N/A,5181000000,375000000,0,942000000,26.2459,2.7327,2.1662,15.948,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-06,1.0111,1.0111,1.0479,0.9946,1.0368,12831900,71234916.2,0.0257,2.5455,5.5514,3.4218,2115000000,N/A,5312880000,375000000,0,942000000,26.914,2.8022,2.2213,16.3539,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-09,1.0368,1.0424,1.0497,1.0166,1.0258,6822100,38302132.4,-0.011,-1.0638,5.6144,1.8192,2092500000,N/A,5256360000,375000000,0,942000000,26.6276,2.7724,2.1977,16.1799,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-10,1.0258,1.0203,1.035,1.0019,1.0203,4534200,24991595.3,-0.0055,-0.5376,5.5118,1.2091,2081250000,N/A,5228100000,375000000,0,942000000,26.4845,2.7575,2.1859,16.0929,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-11,1.0203,1.0387,1.0479,1.0038,1.0332,6426800,35697496.9,0.0129,1.2613,5.5545,1.7138,2107500000,N/A,5294040000,375000000,0,942000000,26.8185,2.6215,2.2134,16.2959,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-12,1.0332,1.0313,1.0424,1.024,1.0332,5348100,30093488.6,0,0,5.6269,1.4262,2107500000,N/A,5294040000,375000000,0,942000000,26.8185,2.6215,2.2134,16.2959,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-13,1.0332,1.0424,1.0479,1.0221,1.0332,2620200,14686835.6,0,0,5.6052,0.6987,2107500000,N/A,5294040000,375000000,0,942000000,26.8185,2.6215,2.2134,16.2959,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-16,1.0332,1.0332,1.0332,1.0074,1.0111,3846900,21302372.8,-0.0221,-2.1352,5.5375,1.0258,2062500000,N/A,5181000000,375000000,0,942000000,26.2459,2.5655,2.1662,15.948,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-17,1.0111,1.0111,1.0203,1.0074,1.0093,2688000,14809283.1,-0.0018,-0.1818,5.5094,0.7168,2058750000,N/A,5171580000,375000000,0,942000000,26.1982,2.5608,2.1622,15.919,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-18,1.0093,1.0074,1.0258,1.0074,1.0129,5110100,28157385.2,0.0037,0.3643,5.5101,1.3627,2066250000,N/A,5190420000,375000000,0,942000000,26.2936,2.5702,2.1701,15.977,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-19,1.0129,1.0258,1.0479,1.0148,1.0295,4462000,24921610,0.0165,1.6334,5.5853,1.1899,2100000000,N/A,5275200000,375000000,0,942000000,26.7231,2.6122,2.2055,16.2379,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-20,1.0295,1.035,1.046,1.0203,1.0221,3109700,17462934.7,-0.0074,-0.7143,5.6156,0.8293,2085000000,N/A,5237520000,375000000,0,942000000,26.5322,2.5935,2.1898,16.1219,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-23,1.0221,1.0277,1.0846,1.0093,1.0663,7528400,43013629.3,0.0441,4.3165,5.7135,2.0076,2175000000,N/A,5463600000,375000000,0,942000000,27.6775,2.7054,2.2843,16.8178,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-24,1.0663,1.0479,1.103,1.0479,1.0754,14761500,86313495.7,0.0092,0.8621,5.8472,3.9364,2193750000,N/A,5510700000,375000000,0,942000000,27.9161,2.7288,2.304,16.9628,
000825.SZ,Ì«¸Ö²»Ðâ,1999-08-25,1.0754,1.0681,1.0938,1.0681,1.0791,7998500,47032953.3,0.0037,0.3419,5.8802,2.1329,2201250000,N/A,5529540000,375000000,0,942000000,28.0115,2.7381,2.3119,17.0208,
