´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-01,4.8125,4.8056,4.8299,4.7569,4.816,8998761,248219185,0.0035,0.0723,27.5837,0.7521,33141299526.2,N/A,42147183164.3,1196436806,0,1521558959,58.3993,12.4923,10.5357,764.5215,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-02,4.816,4.7934,4.8856,4.7465,4.8595,7923271,219966099,0.0435,0.9025,27.762,0.6622,33440408727.7,N/A,42527572904.05,1196436806,0,1521558959,58.9264,12.605,10.6308,771.4215,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-03,4.8595,5.1151,5.1637,4.863,4.8699,17128279,494973456,0.0104,0.2147,28.898,1.4316,33512194936.06,N/A,42618866441.59,1196436806,0,1521558959,59.0529,12.6321,10.6536,773.0775,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-06,4.8699,4.8091,5.0125,4.6317,4.9673,16131704,444989206,0.0974,1.9993,27.5848,1.3483,34182199547.42,N/A,43470939458.63,1196436806,0,1521558959,60.2335,12.8846,10.8666,788.5336,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-07,4.9673,4.9777,5.2159,4.9673,5.195,21575421,630144926,0.2278,4.5852,29.2066,1.8033,35749531763.28,N/A,45464181694.92,1196436806,0,1521558959,62.9953,13.4754,11.3649,824.6896,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-08,5.195,5.1116,5.3863,4.9742,4.9847,32388048,961503797,-0.2104,-4.0495,29.687,2.707,34301843228.02,N/A,43623095354.53,1196436806,0,1521558959,60.4443,12.9297,10.9047,791.2936,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-09,4.9847,4.9082,4.9847,4.816,4.9325,18463479,519186299,-0.0522,-1.0464,28.1196,1.5432,33942912186.22,N/A,43166627666.83,1196436806,0,1521558959,59.8118,12.7944,10.7906,783.0135,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-10,4.9325,4.9203,5.0368,4.8525,4.9534,13030517,370677985,0.0209,0.423,28.4469,1.0891,34086484602.94,N/A,43349214741.91,1196436806,0,1521558959,60.0648,12.8485,10.8362,786.3256,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-13,4.9534,4.9551,5.155,4.9186,5.1098,14500613,422004155,0.1565,3.159,29.1025,1.212,35163277728.34,N/A,44718617805.01,1196436806,0,1521558959,61.9623,13.2544,11.1785,811.1656,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-14,5.1098,5.0768,5.1011,4.9429,4.9621,9693641,279388347,-0.1478,-2.8921,28.8218,0.8102,34146306443.24,N/A,43425292689.86,1196436806,0,1521558959,60.1703,12.8711,10.8552,787.7056,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-15,4.9621,4.9464,5.0107,4.9221,4.9447,6843602,195167819,-0.0174,-0.3504,28.5183,0.572,34026662762.64,N/A,43273136793.96,1196436806,0,1521558959,59.9594,12.826,10.8172,784.9456,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-16,4.9447,4.9203,4.9725,4.7969,4.9638,8852844,248724965,0.0191,0.3868,28.0955,0.7399,34158270811.3,N/A,43440508279.45,1196436806,0,1521558959,60.1913,12.8756,10.859,787.9816,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-17,4.9638,4.9134,4.9377,4.6943,4.7604,13530447,375149207,-0.2034,-4.0981,27.7263,1.1309,32758439748.28,N/A,41660284297.42,1196436806,0,1521558959,57.7247,12.3479,10.414,755.6895,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-20,4.7604,4.7204,4.8386,4.6004,4.8021,7902916,216443520,0.0417,0.8766,27.3878,0.6605,33045584581.72,N/A,42025458447.58,1196436806,0,1521558959,58.2306,12.4562,10.5053,762.3135,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-21,4.8021,4.7812,4.9273,4.7743,4.8299,9834381,273590633,0.0278,0.5793,27.8198,0.822,33237014470.68,N/A,42268907881.02,1196436806,0,1521558959,58.568,12.5283,10.5662,766.7296,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-22,4.8299,4.8351,4.9029,4.7604,4.8038,6308517,175581627,-0.0261,-0.54,27.8325,0.5273,33057548949.78,N/A,42040674037.17,1196436806,0,1521558959,58.2517,12.4607,10.5091,762.5895,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-23,4.8038,4.7708,4.7951,4.5587,4.5587,9125579,245185687,-0.2451,-5.1031,26.868,0.7627,31370573053.32,N/A,39895275904.98,1196436806,0,1521558959,55.279,11.8248,9.9728,723.6735,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-24,4.5587,4.5691,4.6682,4.5674,4.6282,5705828,151285619,0.0695,1.5256,26.5142,0.4769,31849147775.72,N/A,40503899488.58,1196436806,0,1521558959,56.1224,12.0052,10.125,734.7134,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-27,4.6282,4.6595,4.7951,4.59,4.6491,8687378,234246635,0.0209,0.4508,26.964,0.7261,31992720192.44,N/A,40686486563.66,1196436806,0,1521558959,56.3754,12.0593,10.1706,738.0255,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-28,4.6491,4.6126,4.7552,4.6126,4.7395,6072277,164826199,0.0904,1.9447,27.1441,0.5075,32614867331.56,N/A,41477697222.34,1196436806,0,1521558959,57.4717,12.2938,10.3684,752.3775,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-29,4.7395,4.7534,4.8334,4.7134,4.8247,6290357,173157399,0.0852,1.7975,27.5274,0.5258,33201121366.5,N/A,42223261112.25,1196436806,0,1521558959,58.5047,12.5148,10.5548,765.9016,
300015.SZ,°®¶ûÑÛ¿Æ,2017-11-30,4.8247,4.8264,4.8264,4.7291,4.7291,3869199,106121398,-0.0956,-1.982,27.4272,0.3234,32543081123.2,N/A,41386403684.8,1196436806,0,1521558959,57.3452,12.2668,10.3456,750.7215,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-01,4.7291,4.7204,4.9029,4.7117,4.8786,7449843,207234188,0.1495,3.1618,27.8173,0.6227,33572016776.36,N/A,42694944389.54,1196436806,0,1521558959,59.1583,12.6546,10.6727,774.4575,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-04,4.8786,4.8699,4.9464,4.8421,4.9238,5416254,152865506,0.0452,0.9266,28.2235,0.4527,33883090345.92,N/A,43090549718.88,1196436806,0,1521558959,59.7064,12.7719,10.7716,781.6335,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-05,4.9238,4.9273,4.9447,4.7326,4.8091,6790970,188642567,-0.1147,-2.3305,27.7784,0.5676,33093442053.96,N/A,42086320805.94,1196436806,0,1521558959,58.315,12.4742,10.5205,763.4175,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-06,4.8091,4.816,4.8838,4.7639,4.8317,5694017,157929022,0.0226,0.47,27.736,0.4759,33248978838.74,N/A,42284123470.61,1196436806,0,1521558959,58.589,12.5328,10.57,767.0056,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-07,4.8317,4.8856,4.9864,4.8421,4.9812,12108337,344301823,0.1495,3.0946,28.4351,1.012,34277914491.9,N/A,43592664175.35,1196436806,0,1521558959,60.4022,12.9207,10.8971,790.7416,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-08,4.9812,4.9812,4.9812,4.9812,4.9812,N/A,N/A,0,0,N/A,N/A,34277914491.9,N/A,43592664175.35,1196436806,0,1521558959,60.4022,12.9207,10.8971,790.7416,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-11,4.9812,4.9812,4.9812,4.9812,4.9812,N/A,N/A,0,0,N/A,N/A,34277914491.9,N/A,43592664175.35,1196436806,0,1521558959,60.4022,12.9207,10.8971,790.7416,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-12,4.9812,4.9812,4.9812,4.9812,4.9812,N/A,N/A,0,0,N/A,N/A,34277914491.9,N/A,43592664175.35,1196436806,0,1521558959,60.4022,12.9207,10.8971,790.7416,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-13,4.9812,4.9812,4.9812,4.9812,4.9812,N/A,N/A,0,0,N/A,N/A,34277914491.9,N/A,43592664175.35,1196436806,0,1521558959,60.4022,12.9207,10.8971,790.7416,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-14,4.9812,4.9812,4.9812,4.9812,4.9812,N/A,N/A,0,0,N/A,N/A,34277914491.9,N/A,43592664175.35,1196436806,0,1521558959,60.4022,12.9207,10.8971,790.7416,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-15,4.9812,5.0073,5.1759,4.8682,4.8995,14684675,423076798,-0.0817,-1.6405,28.8108,1.2274,33715589193.08,N/A,42877531464.62,1196436806,0,1521558959,59.4113,12.7087,10.7183,777.7695,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-18,4.8995,4.8543,5.0403,4.8543,4.9986,8060383,229317742,0.0991,2.0227,28.45,0.6737,34397558172.5,N/A,43744820071.25,1196436806,0,1521558959,60.613,12.9658,10.9351,793.5016,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-19,4.9986,4.9899,5.1081,4.9673,5.0525,6703813,195197485,0.0539,1.0783,29.1174,0.5603,34768453582.36,N/A,44216503348.54,1196436806,0,1521558959,61.2666,13.1056,11.053,802.0576,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-20,5.0525,5.1203,5.1776,5.0594,5.1238,6992915,206360088,0.0713,1.4109,29.5099,0.5845,35258992672.82,N/A,44840342521.73,1196436806,0,1521558959,62.131,13.2905,11.209,813.3736,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-21,5.1238,5.1238,5.3724,5.1238,5.3272,11796424,358800958,0.2034,3.9701,30.4161,0.986,36658823735.84,N/A,46620566503.76,1196436806,0,1521558959,64.5976,13.8182,11.654,845.6657,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-22,5.3272,5.355,5.3759,5.2507,5.2802,6633680,202293680,-0.0469,-0.8812,30.4949,0.5545,36335785798.22,N/A,46209745584.83,1196436806,0,1521558959,64.0284,13.6964,11.5513,838.2137,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-25,5.2802,5.2785,5.4332,5.2646,5.3185,8099323,249778227,0.0382,0.7244,30.8394,0.677,36599001895.54,N/A,46544488555.81,1196436806,0,1521558959,64.4922,13.7956,11.635,844.2857,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-26,5.3185,5.3115,5.3533,5.2211,5.2907,5399355,163760395,-0.0278,-0.523,30.3296,0.4513,36407572006.58,N/A,46301039122.37,1196436806,0,1521558959,64.1549,13.7234,11.5741,839.8697,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-27,5.2907,5.2715,5.3341,5.1516,5.1863,7881503,236167144,-0.1043,-1.9717,29.9647,0.658,35729103182.34,N/A,45450652603.49,1197757398,0,1523655803,62.8899,13.4529,11.3615,824.4442,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-28,5.1863,5.1794,5.2698,5.129,5.195,6705472,200172915,0.0087,0.1676,29.8522,0.5598,35788991052.24,N/A,47389215844.08,1197757398,0,1585984466,62.9953,13.4754,11.8461,859.6085,
300015.SZ,°®¶ûÑÛ¿Æ,2017-12-29,5.195,5.195,5.3741,5.1776,5.355,7317131,222715289,0.16,3.079,30.4375,0.6109,36890927858.4,N/A,48848321552.8,1197757398,0,1585984466,64.935,13.8903,12.2109,886.0757,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-02,5.355,5.3898,5.4332,5.2681,5.2889,7607715,232862857,-0.0661,-1.2338,30.6088,0.6352,36435780047.16,N/A,48245647455.72,1197757398,0,1585984466,64.1338,13.7189,8.091,30.3339,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-03,5.2889,5.2854,5.2941,5.0803,5.2594,10099131,301871879,-0.0296,-0.5588,29.8909,0.8432,36232161289.5,N/A,47976030096.5,1197757398,0,1585984466,63.7754,13.6423,8.0458,30.1644,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-04,5.2594,5.3046,5.3133,5.1359,5.1585,12372473,370085843,-0.1008,-1.9174,29.912,1.033,35537461998.66,N/A,47056159106.22,1197757398,0,1585984466,62.5526,13.3807,7.8916,29.5861,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-05,5.1585,5.3289,5.621,5.2872,5.4767,21289329,670992778,0.3182,6.1678,31.5178,1.7774,37729358037,N/A,49958510679,1197757398,0,1585984466,66.5023,14.2256,8.3783,31.4109,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-08,5.4767,5.508,5.8592,5.5063,5.847,15921172,521333322,0.3703,6.7619,32.7447,1.3292,40280581294.74,N/A,53336657591.58,1197757398,0,1585984466,73.9035,15.8088,8.9448,33.5349,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-09,5.847,5.8453,5.9479,5.7427,5.807,11149714,375510201,-0.04,-0.6839,33.6789,0.9309,40005097093.2,N/A,52971881164.4,1197757398,0,1585984466,73.398,15.7007,8.8837,33.3055,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-10,5.807,5.8661,6.0713,5.8435,5.894,11446797,390435875,0.0869,1.497,34.1087,0.9557,40603975792.2,N/A,53764873397.4,1197757398,0,1585984466,74.4968,15.9357,9.0166,33.8041,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-11,5.894,5.8714,6.0835,5.8018,5.8922,9707333,331588025,-0.0017,-0.0295,34.1585,0.8105,40591998218.22,N/A,53749013552.74,1197757398,0,1585984466,74.4748,15.931,9.014,33.7941,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-12,5.8922,5.8766,5.96,5.807,5.9305,6066953,205350065,0.0382,0.6492,33.8473,0.5065,40855504845.78,N/A,54097930135.26,1197757398,0,1585984466,74.9583,16.0344,9.0725,34.0135,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-15,5.9305,5.847,6.0174,5.7201,5.8157,10315157,348384920,-0.1147,-1.9349,33.7741,0.8612,40064984963.1,N/A,53051180387.7,1197757398,0,1585984466,73.5079,15.7242,8.897,33.3554,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-16,5.8157,5.8331,6.2504,5.8331,6.1635,12435685,435809117,0.3477,5.9791,35.045,1.0382,42460499759.1,N/A,56223149319.7,1197757398,0,1585984466,77.903,16.6643,9.4289,35.3497,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-17,6.1635,6.1947,6.3095,5.9983,6.1304,11395291,401962900,-0.033,-0.536,35.2745,0.9514,42232925853.48,N/A,55921812271.16,1197757398,0,1585984466,77.4855,16.575,9.3784,35.1602,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-18,6.1304,6.0852,6.2991,6.073,6.2539,11933349,426777013,0.1234,2.0136,35.7634,0.9963,43083333606.06,N/A,57047861242.02,1197757398,0,1585984466,79.0457,16.9088,9.5672,35.8682,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-19,6.2539,6.1721,6.2052,6.0817,6.1026,7423486,261439452,-0.1513,-2.4187,35.2179,0.6198,42041284669.8,N/A,55668054756.6,1197757398,0,1585984466,77.1339,16.4998,9.3358,35.0007,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-22,6.1026,6.1374,6.1652,6.0331,6.0852,6753764,237019424,-0.0174,-0.2849,35.0944,0.5639,41921508930,N/A,55509456310,1197757398,0,1585984466,76.9141,16.4528,9.3092,34.901,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-23,6.0852,6.0852,6.1878,6.0678,6.1878,7162153,253460772,0.1026,1.6857,35.3889,0.598,42628185794.82,N/A,56445187144.94,1197757398,0,1585984466,78.2107,16.7301,9.4661,35.4893,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-24,6.1878,6.1861,6.4051,6.0939,6.3165,12245066,441532109,0.1287,2.0792,36.058,1.0223,43514526269.34,N/A,57618815649.78,1197757398,0,1585984466,79.8369,17.078,9.663,36.2272,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-25,6.3165,6.3286,6.3877,6.1913,6.2226,6571990,236555889,-0.0939,-1.4864,35.9946,0.5487,42867737274.42,N/A,56762384038.14,1197757398,0,1585984466,78.6502,16.8241,9.5193,35.6887,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-26,6.2226,6.1721,6.2852,6.0887,6.1374,7147222,253909219,-0.0852,-1.3691,35.5256,0.5967,42280836149.4,N/A,55985251649.8,1197757398,0,1585984466,77.5734,16.5938,9.389,35.2001,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-29,6.1374,6.0783,6.1913,5.9983,6.0678,8726518,304886079,-0.0695,-1.1331,34.9379,0.7286,41801733190.2,N/A,55350857863.4,1197757398,0,1585984466,76.6944,16.4058,9.2826,34.8013,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-30,6.0678,6.0678,6.0991,6,6.0452,4616321,160298564,-0.0226,-0.3725,34.7243,0.3854,41646024728.46,N/A,55144679882.82,1197757398,0,1585984466,76.4087,16.3447,9.248,34.6716,
300015.SZ,°®¶ûÑÛ¿Æ,2018-01-31,6.0452,6.0452,6.1739,6.0105,6.0817,7140082,250550454,0.0365,0.604,35.0907,0.5961,41897553782.04,N/A,55477736620.68,1197757398,0,1585984466,76.8702,16.4434,9.3039,34.881,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-01,6.0817,6.0887,6.266,5.9983,6.0157,8523911,300722023,-0.0661,-1.0863,35.2798,0.7117,41442405970.8,N/A,54875062523.6,1197757398,0,1585984466,76.0351,16.2647,9.2028,34.5021,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-02,6.0157,5.9809,6.0609,5.7931,6,6047345,207279848,-0.0156,-0.2601,34.2762,0.5049,41334607804.98,N/A,54732323921.66,1197757398,0,1585984466,75.8373,16.2224,9.1789,34.4124,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-05,6,5.8696,5.9792,5.8244,5.8418,7393222,249945279,-0.1582,-2.6369,33.8074,0.6173,40244648572.8,N/A,53289078057.6,1197757398,0,1585984466,73.8375,15.7947,8.9369,33.5049,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-06,5.8418,5.6506,5.781,5.4419,5.4767,15682823,505979780,-0.3651,-6.25,32.2633,1.3093,37729358037,N/A,49958510679,1197757398,0,1585984466,69.2227,14.8075,8.3783,31.4109,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-07,5.4767,5.6297,5.8036,5.5323,5.6679,14781317,483609229,0.1912,3.4921,32.7176,1.2341,39046891174.8,N/A,51703093591.6,1197757398,0,1585984466,71.64,15.3246,8.6709,32.5078,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-08,5.6679,5.6332,5.7914,5.5497,5.6506,8624361,281660513,-0.0174,-0.3067,32.6587,0.72,38927115435,N/A,51544495145,1197757398,0,1585984466,71.4202,15.2776,8.6443,32.4081,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-09,5.6506,5.475,5.5758,5.3463,5.4715,9923654,312037515,-0.1791,-3.1692,31.4438,0.8285,37693425315.06,N/A,49910931145.02,1197757398,0,1585984466,69.1568,14.7934,8.3703,31.381,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-12,5.4715,5.508,5.9948,5.4976,5.8575,14959751,497771819,0.386,7.0543,33.2741,1.249,40352446738.62,N/A,53431816659.54,1197757398,0,1585984466,74.0353,15.837,8.9608,33.5947,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-13,5.8575,5.9096,6.0348,5.8557,5.8679,10027820,343074253,0.0104,0.1781,34.2122,0.8372,40424312182.5,N/A,53526975727.5,1197757398,0,1585984466,74.1672,15.8652,8.9768,33.6545,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-14,5.8679,5.8679,6.1339,5.8505,6.1026,7953558,276038612,0.2347,4,34.7063,0.664,42041284669.8,N/A,55668054756.6,1197757398,0,1585984466,77.1339,16.4998,9.3358,35.0007,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-22,6.1026,6.1495,6.1913,6.0226,6.1913,8217017,289233111,0.0887,1.453,35.1993,0.686,42652140942.78,N/A,56476906834.26,1197757398,0,1585984466,78.2546,16.7395,9.4715,35.5093,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-23,6.1913,6.1374,6.2208,6.0365,6.0956,7145665,251252034,-0.0956,-1.5445,35.1615,0.5966,41993374373.88,N/A,55604615377.96,1197757398,0,1585984466,77.046,16.481,9.3252,34.9608,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-26,6.0956,6.0956,6.4608,6.0956,6.4608,10689970,387663224,0.3651,5.9897,36.2642,0.8925,44508664909.68,N/A,58935182756.56,1197757398,0,1585984466,81.6608,17.4682,9.8837,37.0549,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-27,6.4608,6.4347,6.5164,6.3112,6.3651,8613160,316853534,-0.0956,-1.4801,36.7871,0.7191,43849898340.78,N/A,58062891300.26,1197757398,0,1585984466,80.4522,17.2096,9.7374,36.5064,
300015.SZ,°®¶ûÑÛ¿Æ,2018-02-28,6.3651,6.3321,6.4486,6.2886,6.3112,6544676,239163817,-0.0539,-0.8468,36.5433,0.5464,43478593547.4,N/A,57571236115.8,1197757398,0,1585984466,77.8304,17.0639,9.655,36.1973,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-01,6.3112,6.2939,6.5164,6.273,6.4555,7909940,292854712,0.1443,2.2865,37.0236,0.6604,44472732187.74,N/A,58887603222.58,1197757398,0,1585984466,79.61,17.4541,9.8758,37.025,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-02,6.4555,6.4312,6.5025,6.3669,6.3999,4994356,184652186,-0.0556,-0.8618,36.9722,0.417,44089449820.38,N/A,58380088193.46,1197757398,0,1585984466,78.9239,17.3036,9.7906,36.7059,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-05,6.3999,6.4329,6.5025,6.3321,6.4747,5603125,206964008,0.0748,1.1682,36.9372,0.4678,44604485501.52,N/A,59062061513.84,1197757398,0,1585984466,79.8459,17.5058,9.905,37.1346,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-06,6.4747,6.4608,6.6937,6.4608,6.6555,8682529,330296000,0.1808,2.7927,38.0415,0.7249,45850153195.44,N/A,60711485358.48,1197757398,0,1585984466,82.0757,17.9946,10.1816,38.1717,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-07,6.6555,6.6555,6.7198,6.5981,6.6677,5721103,219423383,0.0122,0.1829,38.3533,0.4777,45933996213.3,N/A,60822504271.1,1197757398,0,1585984466,82.2258,18.0275,10.2002,38.2415,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-08,6.6677,6.6346,6.9893,6.6242,6.9684,9763088,386398976,0.3008,4.5111,39.5775,0.8151,48006116511.84,N/A,63566257397.28,1197757398,0,1585984466,85.9351,18.8408,10.6604,39.9666,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-09,6.9684,6.9458,7.0154,6.8154,6.9371,7974238,317389690,-0.0313,-0.4491,39.8019,0.6658,47790520180.2,N/A,63280780193.4,1197757398,0,1585984466,85.5492,18.7562,10.6125,39.7871,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-12,6.9371,6.9371,7.0884,6.8467,6.9319,8838400,354383648,-0.0052,-0.0752,40.0959,0.7379,47754587458.26,N/A,63233200659.42,1197757398,0,1585984466,85.4848,18.7421,10.6045,39.7572,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-13,6.9319,6.9024,6.9163,6.6416,6.7598,10077190,391537165,-0.1721,-2.4831,38.8538,0.8413,46568807634.24,N/A,61663076038.08,1197757398,0,1585984466,83.3622,18.2767,10.3412,38.77,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-14,6.7598,6.7459,6.8589,6.6937,6.7529,5873402,229451784,-0.007,-0.1029,39.0662,0.4904,46520897338.32,N/A,61599636659.44,1197757398,0,1585984466,83.2764,18.2579,10.3306,38.7301,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-15,6.7529,6.692,6.8154,6.6729,6.7581,4984945,193068228,0.0052,0.0772,38.7303,0.4162,46556830060.26,N/A,61647216193.42,1197757398,0,1585984466,83.3407,18.272,10.3386,38.76,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-16,6.7581,6.7598,6.9371,6.7459,6.878,7949559,313959859,0.12,1.7751,39.494,0.6637,47383282664.88,N/A,62741545474.96,1197757398,0,1585984466,84.8202,18.5963,10.5221,39.4481,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-19,6.878,6.8676,7.0675,6.6833,6.9997,8594998,341343187,0.1217,1.7695,39.7142,0.7176,48221712843.48,N/A,63851734601.16,1197757398,0,1585984466,86.321,18.9254,10.7083,40.1461,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-20,6.9997,6.9232,7.2431,6.9198,7.231,10106561,416309219,0.2312,3.3035,41.192,0.8438,49814730182.82,N/A,65961093940.94,1197757398,0,1585984466,89.1727,19.5506,11.062,41.4723,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-21,7.231,7.1892,7.3666,7.1058,7.158,9297865,386584386,-0.073,-1.0099,41.5778,0.7763,49311672075.66,N/A,65294980465.22,1197757398,0,1585984466,88.2721,19.3532,10.9503,41.0535,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-22,7.158,7.1545,7.2501,7.0988,7.158,5444163,224493429,0,0,41.2356,0.4545,49311672075.66,N/A,65294980465.22,1197757398,0,1585984466,88.2721,19.3532,10.9503,41.0535,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-23,7.158,6.8676,7.1945,6.7598,6.9702,13056684,525044306,-0.1878,-2.6233,40.2127,1.0901,48018094085.82,N/A,63582117241.94,1197757398,0,1585984466,85.9565,18.8455,10.663,39.9766,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-26,6.9702,6.8502,7.3405,6.8502,7.3301,9797526,403002722,0.3599,5.1634,41.1331,0.818,50497451899.68,N/A,66865105086.56,1197757398,0,1585984466,90.3948,19.8186,11.2136,42.0407,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-27,7.3301,7.3405,7.6726,7.3388,7.5109,12850766,556163129,0.1808,2.4668,43.2786,1.0729,51743119593.6,N/A,68514528931.2,1197757398,0,1585984466,92.6246,20.3074,11.4902,43.0778,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-28,7.5109,7.4361,7.5909,7.2744,7.2797,8131050,346646138,-0.2312,-3.0787,42.6324,0.6789,50150102254.26,N/A,66405169591.42,1197757398,0,1585984466,89.773,19.6822,11.1365,41.7515,
300015.SZ,°®¶ûÑÛ¿Æ,2018-03-29,7.2797,7.3023,7.3614,6.6068,6.9563,14281895,571969143,-0.3234,-4.4423,40.0485,1.1924,47922273493.98,N/A,63455238484.66,1197757398,0,1585984466,85.785,18.8079,10.6418,39.8968,
